id,w,h,n_bandas,cabecera_y,principal_y,pie_y,marco_izq_der_sup_inf,logo,frente_x,espalda_x,recorte_frac,formato
AIM-P016-001.jpg,700,560,3,0.027-0.170,0.211-0.843,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.980,0.484,"(3, 1, 1, 1, 0)"
AIM-P016-002.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P016-003.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P016-004.jpg,700,573,3,0.042-0.182,0.220-0.829,0.860-0.955,0/0/0/0,si,0.170-0.566,0.569-0.970,0.510,"(3, 1, 1, 1, 0)"
AIM-P016-005.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P016-006.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P016-007.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.167-0.566,0.569-0.976,0.489,"(3, 1, 1, 1, 0)"
AIM-P016-008.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P016-009.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.554,0.557-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P016-010.gif,700,573,3,0.044-0.182,0.220-0.829,0.860-0.956,0/0/0/0,si,0.170-0.573,0.576-0.973,0.509,"(3, 1, 1, 1, 0)"
AIM-P016-011.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P016-012.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.576,0.579-0.974,0.493,"(3, 1, 1, 1, 0)"
AIM-P016-013.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P016-014.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.569,0.571-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P016-015.jpg,700,560,3,0.027-0.170,0.211-0.843,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.980,0.484,"(3, 1, 1, 1, 0)"
AIM-P016-016.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P016-017.gif,700,562,3,0.025-0.169,0.210-0.842,0.874-0.973,0/0/0/0,si,0.164-0.566,0.569-0.976,0.485,"(3, 1, 1, 1, 0)"
AIM-P016-018.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P016-019.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.599,0.687-0.854,0.567,"(3, 1, 1, 1, 0)"
AIM-P016-020.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P016-021.jpg,2560,2048,3,0.028-0.170,0.211-0.839,0.871-0.969,0/0/0/0,si,0.166-0.567,0.568-0.974,0.492,"(3, 1, 1, 1, 0)"
AIM-P016-022.gif,700,573,3,0.044-0.182,0.220-0.829,0.860-0.956,0/0/0/0,si,0.170-0.566,0.569-0.973,0.509,"(3, 1, 1, 1, 0)"
AIM-P016-023.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P016-024.jpg,700,560,3,0.027-0.170,0.211-0.843,0.870-0.968,0/0/0/0,si,0.167-0.573,0.576-0.980,0.484,"(3, 1, 1, 1, 0)"
AIM-P016-025.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P016-026.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.977,0.489,"(3, 1, 1, 1, 0)"
AIM-P016-027.gif,700,573,3,0.044-0.182,0.220-0.832,0.860-0.956,0/0/0/0,si,0.170-0.563,0.566-0.971,0.507,"(3, 1, 1, 1, 0)"
AIM-P016-028.gif,700,562,3,0.012-0.160,0.201-0.852,0.884-0.988,0/0/0/0,si,0.159-0.571,0.574-0.994,0.453,"(3, 1, 1, 1, 0)"
AIM-P016-029.jpg,2560,2048,3,0.028-0.170,0.210-0.839,0.871-0.969,0/0/0/0,si,0.166-0.566,0.567-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P016-030.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P016-031.jpg,2560,2048,3,0.028-0.170,0.211-0.839,0.871-0.969,0/0/0/0,si,0.166-0.564,0.564-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P016-032.jpg,700,560,3,0.027-0.170,0.209-0.839,0.870-0.970,0/0/0/0,si,0.173-0.566,0.569-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P016-033.jpg,700,560,3,0.027-0.170,0.211-0.843,0.870-0.968,0/0/0/0,si,0.167-0.571,0.574-0.980,0.484,"(3, 1, 1, 1, 0)"
AIM-P016-034.jpg,700,573,3,0.042-0.182,0.220-0.829,0.860-0.955,0/0/0/0,si,0.170-0.564,0.567-0.970,0.510,"(3, 1, 1, 1, 0)"
AIM-P016-035.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P016-036.jpg,800,640,3,0.028-0.172,0.209-0.838,0.872-0.970,0/0/0/0,si,0.168-0.564,0.566-0.979,0.488,"(3, 1, 1, 1, 0)"
AIM-P016-037.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.971,0.494,"(3, 1, 1, 1, 0)"
AIM-P016-038.gif,700,573,3,0.044-0.182,0.220-0.829,0.860-0.956,0/0/0/0,si,0.170-0.564,0.567-0.973,0.509,"(3, 1, 1, 1, 0)"
AIM-P016-039.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.569,0.571-0.966,0.498,"(3, 1, 1, 1, 0)"
AIM-P016-040.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P016-041.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P016-042.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P016-043.jpg,2560,2048,3,0.028-0.170,0.208-0.839,0.871-0.969,0/0/0/0,si,0.166-0.564,0.565-0.977,0.488,"(3, 1, 1, 1, 0)"
AIM-P016-044.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P016-045.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.167-0.567,0.570-0.976,0.489,"(3, 1, 1, 1, 0)"
AIM-P016-046.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.970,0/0/0/0,si,0.169-0.566,0.569-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P016-047.jpg,2560,2048,3,0.028-0.170,0.211-0.839,0.871-0.969,0/0/0/0,si,0.166-0.567,0.568-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P016-048.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P016-049.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P016-050.gif,700,560,3,0.020-0.164,0.205-0.846,0.879-0.979,0/0/0/0,si,0.156-0.560,0.563-0.980,0.469,"(3, 1, 1, 1, 0)"
AIM-P016-051.jpg,700,573,3,0.042-0.182,0.220-0.829,0.860-0.955,0/0/0/0,si,0.170-0.564,0.567-0.970,0.510,"(3, 1, 1, 1, 0)"
AIM-P016-052.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.167-0.774,,0.122,"(3, 1, 1, 1, 0)"
AIM-P016-053.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.167-0.566,0.569-0.976,0.489,"(3, 1, 1, 1, 0)"
AIM-P016-054.png,700,560,1,,0.027-0.968,,0/0/0/0,si,0.189-0.976,,0.122,"(1, 0, 0, 1, 0)"
AIM-P016-055.jpg,2560,2048,3,0.028-0.170,0.211-0.839,0.871-0.969,0/0/0/0,si,0.166-0.554,0.555-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P016-056.jpg,700,560,3,0.027-0.170,0.211-0.843,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.980,0.484,"(3, 1, 1, 1, 0)"
AIM-P016-057.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.569,0.571-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P016-058.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P016-059.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P016-060.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P017-001.jpg,700,573,3,0.042-0.182,0.220-0.829,0.860-0.955,0/0/0/0,si,0.170-0.570,0.573-0.970,0.510,"(3, 1, 1, 1, 0)"
AIM-P017-002.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.167-0.570,0.573-0.976,0.489,"(3, 1, 1, 1, 0)"
AIM-P017-003.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P017-004.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P017-005.gif,700,560,3,0.020-0.164,0.205-0.850,0.879-0.979,0/0/0/0,si,0.156-0.564,0.583-0.980,0.466,"(3, 1, 1, 1, 0)"
AIM-P017-006.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P017-007.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P017-008.jpg,800,640,3,0.028-0.170,0.211-0.838,0.870-0.969,0/0/0/0,si,0.168-0.564,0.566-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P017-009.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P017-010.jpg,700,573,3,0.042-0.182,0.220-0.829,0.860-0.955,0/0/0/0,si,0.170-0.661,0.680-0.970,0.510,"(3, 1, 1, 1, 0)"
AIM-P017-011.jpg,2560,2048,3,0.028-0.170,0.211-0.839,0.871-0.969,0/0/0/0,si,0.166-0.568,0.568-0.974,0.492,"(3, 1, 1, 1, 0)"
AIM-P017-012.jpg,800,640,3,0.028-0.172,0.209-0.838,0.872-0.970,0/0/0/0,si,0.168-0.564,0.566-0.979,0.488,"(3, 1, 1, 1, 0)"
AIM-P017-013.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P017-014.jpg,800,640,3,0.028-0.170,0.211-0.838,0.870-0.969,0/0/0/0,si,0.168-0.564,0.566-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P017-015.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P017-016.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.569,0.571-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P017-017.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P017-018.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P017-019.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.167-0.570,0.573-0.976,0.489,"(3, 1, 1, 1, 0)"
AIM-P017-020.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.569,0.571-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P017-021.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P017-022.gif,700,560,3,0.020-0.164,0.204-0.845,0.879-0.979,0/0/0/0,si,0.156-0.554,0.557-0.980,0.469,"(3, 1, 1, 1, 0)"
AIM-P017-023.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P017-024.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P017-025.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P017-026.jpg,800,640,3,0.028-0.170,0.211-0.838,0.870-0.969,0/0/0/0,si,0.168-0.566,0.569-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P017-027.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.169-0.566,0.569-0.976,0.490,"(3, 1, 1, 1, 0)"
AIM-P017-028.gif,700,562,3,0.011-0.158,0.199-0.851,0.883-0.986,0/0/0/0,si,0.156-0.570,0.573-0.993,0.452,"(3, 1, 1, 1, 0)"
AIM-P017-029.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.569,0.571-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P017-030.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.197-0.547,0.594-0.943,0.529,"(3, 1, 1, 1, 0)"
AIM-P017-031.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P017-032.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P017-033.jpg,700,560,3,0.027-0.170,0.211-0.843,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.980,0.484,"(3, 1, 1, 1, 0)"
AIM-P017-034.jpg,700,560,3,0.027-0.171,0.209-0.839,0.868-0.970,0/0/0/0,si,0.170-0.570,0.573-0.979,0.488,"(3, 1, 1, 1, 0)"
AIM-P017-035.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P017-036.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P017-037.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P017-038.jpg,700,573,3,0.042-0.182,0.220-0.829,0.860-0.955,0/0/0/0,si,0.170-0.569,0.571-0.970,0.510,"(3, 1, 1, 1, 0)"
AIM-P017-039.gif,700,560,3,0.037-0.180,0.212-0.852,0.880-0.979,0/0/0/0,si,0.163-0.557,0.560-0.970,0.482,"(3, 1, 1, 1, 0)"
AIM-P017-040.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.973,0.493,"(3, 1, 1, 1, 0)"
